N,P,K,temperature,humidity,ph,rainfall,label
66,30,47,18.0,62.1,6.9,377.7,Rapeseed &Mustard
63,29,47,16.5,63.7,7.0,387.6,Rapeseed &Mustard
56,32,42,16.3,66.3,6.9,360.8,Rapeseed &Mustard
54,32,46,18.2,66.9,6.6,419.9,Rapeseed &Mustard
59,30,43,18.6,63.2,6.9,415.4,Rapeseed &Mustard
61,30,40,17.4,69.4,6.8,386.1,Rapeseed &Mustard
60,32,49,17.1,63.5,7.2,412.9,Rapeseed &Mustard
57,33,44,17.4,60.2,6.4,420.0,Rapeseed &Mustard
66,27,45,18.9,69.3,7.5,416.6,Rapeseed &Mustard
55,28,47,17.0,71.1,7.6,409.3,Rapeseed &Mustard
56,27,46,18.1,60.1,7.5,431.0,Rapeseed &Mustard
61,32,45,16.2,62.3,7.5,418.5,Rapeseed &Mustard
58,30,44,17.6,61.7,6.6,438.1,Rapeseed &Mustard
58,33,41,17.7,61.5,7.5,400.2,Rapeseed &Mustard
60,33,42,19.3,61.3,7.6,397.7,Rapeseed &Mustard
64,30,43,16.6,62.8,6.6,372.7,Rapeseed &Mustard
57,27,44,19.2,65.8,7.7,381.7,Rapeseed &Mustard
59,31,42,17.8,69.2,6.9,431.0,Rapeseed &Mustard
54,30,44,19.5,62.6,6.6,419.8,Rapeseed &Mustard
63,28,50,19.4,67.4,7.2,383.1,Rapeseed &Mustard
54,32,43,16.7,62.2,7.7,411.2,Rapeseed &Mustard
59,27,50,16.7,69.7,7.5,387.7,Rapeseed &Mustard
58,29,43,19.4,71.4,7.5,393.3,Rapeseed &Mustard
66,32,44,17.8,64.7,6.8,438.4,Rapeseed &Mustard
57,28,42,19.0,69.1,6.4,422.7,Rapeseed &Mustard
58,29,46,18.8,68.0,6.8,400.4,Rapeseed &Mustard
66,29,44,18.2,68.1,6.4,371.1,Rapeseed &Mustard
62,31,47,16.9,62.3,7.1,380.6,Rapeseed &Mustard
63,28,44,19.3,58.8,6.9,404.6,Rapeseed &Mustard
61,28,46,19.0,69.9,7.3,363.0,Rapeseed &Mustard
55,28,45,16.2,60.4,7.3,367.7,Rapeseed &Mustard
61,30,40,18.9,68.3,6.8,400.8,Rapeseed &Mustard
61,30,41,18.0,64.7,7.3,394.7,Rapeseed &Mustard
57,33,42,17.6,66.3,7.4,404.9,Rapeseed &Mustard
64,29,49,18.3,70.5,7.0,410.2,Rapeseed &Mustard
64,31,41,16.5,60.6,6.7,424.9,Rapeseed &Mustard
61,27,41,17.3,61.1,7.2,433.0,Rapeseed &Mustard
55,27,50,19.0,63.9,6.5,408.9,Rapeseed &Mustard
60,30,48,17.0,59.1,7.6,395.3,Rapeseed &Mustard
64,31,43,18.6,65.5,7.2,371.0,Rapeseed &Mustard
59,33,49,18.1,59.1,6.6,422.7,Rapeseed &Mustard
65,32,42,18.3,62.7,6.4,392.0,Rapeseed &Mustard
63,29,50,19.5,67.5,7.5,407.1,Rapeseed &Mustard
58,29,49,16.6,65.1,7.5,406.3,Rapeseed &Mustard
66,33,47,17.2,63.3,6.6,364.0,Rapeseed &Mustard
55,28,46,19.7,64.9,7.5,396.5,Rapeseed &Mustard
63,28,46,17.2,68.6,6.4,379.9,Rapeseed &Mustard
59,31,42,19.2,71.3,6.4,391.8,Rapeseed &Mustard
65,29,43,19.8,70.9,6.4,424.1,Rapeseed &Mustard
42,24,38,21.4,60.2,7.0,474.1,Linseed
41,25,35,20.7,58.9,6.1,424.2,Linseed
50,24,32,20.0,61.4,6.2,457.7,Linseed
50,22,36,20.9,56.9,6.8,436.3,Linseed
43,22,39,20.4,61.7,6.3,418.3,Linseed
40,23,37,19.3,65.3,6.2,423.5,Linseed
42,21,33,20.0,62.9,6.0,413.1,Linseed
46,22,35,21.5,65.6,6.9,411.6,Linseed
43,19,39,18.7,59.2,6.8,433.6,Linseed
47,22,31,21.9,62.3,7.0,469.2,Linseed
47,23,38,18.5,60.2,6.2,494.4,Linseed
40,21,38,20.8,59.8,6.5,408.2,Linseed
41,24,33,21.8,59.5,6.0,418.6,Linseed
42,22,32,19.1,54.0,6.5,424.3,Linseed
49,20,37,20.3,65.6,7.0,483.8,Linseed
49,20,36,21.2,56.5,6.0,472.1,Linseed
48,24,34,21.5,61.3,6.3,487.3,Linseed
47,21,34,19.6,64.1,6.5,494.5,Linseed
42,22,32,19.3,55.8,6.6,472.0,Linseed
47,21,32,19.6,60.9,5.9,430.0,Linseed
46,25,38,21.1,62.9,6.6,493.0,Linseed
41,25,34,21.2,56.5,6.4,414.2,Linseed
41,21,38,20.2,54.5,6.9,489.0,Linseed
46,24,31,20.0,64.7,6.5,481.0,Linseed
49,21,34,19.5,65.5,6.4,433.4,Linseed
45,21,33,18.9,64.4,6.9,472.4,Linseed
44,21,38,21.1,54.4,6.3,455.1,Linseed
47,23,34,19.7,54.9,6.3,409.9,Linseed
48,20,33,20.2,60.8,6.0,470.2,Linseed
40,22,31,18.3,62.6,6.9,446.4,Linseed
46,22,33,18.4,54.6,7.1,406.9,Linseed
45,21,37,20.5,61.9,6.7,413.6,Linseed
50,22,38,18.1,63.1,5.9,410.8,Linseed
44,20,37,20.4,58.2,6.1,437.5,Linseed
46,21,33,20.0,55.3,6.3,413.0,Linseed
48,23,38,19.8,54.5,6.8,484.7,Linseed
47,25,31,19.1,65.8,6.6,410.4,Linseed
45,21,36,18.8,55.8,6.5,444.5,Linseed
49,20,32,18.3,55.6,6.4,434.2,Linseed
49,23,37,20.1,60.9,6.4,421.9,Linseed
41,23,35,21.7,58.6,6.0,413.1,Linseed
49,24,35,19.4,54.4,5.9,455.9,Linseed
46,21,33,19.1,59.2,6.6,425.1,Linseed
47,21,37,18.8,59.7,5.9,471.9,Linseed
46,21,36,20.3,55.1,6.8,405.4,Linseed
47,23,38,19.8,58.4,5.9,405.5,Linseed
48,22,34,19.3,56.4,6.1,467.9,Linseed
48,24,33,19.9,64.3,5.9,454.8,Linseed
45,20,32,21.7,56.6,6.8,437.8,Linseed
46,24,37,19.1,54.7,7.1,475.1,Linseed
40,21,32,21.9,65.8,6.6,472.9,Linseed
45,24,36,19.3,54.4,6.9,452.6,Linseed
41,21,37,19.5,56.6,5.9,408.7,Linseed
48,22,35,20.4,65.4,7.0,424.6,Linseed
49,20,38,19.0,55.5,5.9,432.2,Linseed
44,19,39,19.9,60.8,6.7,435.8,Linseed
41,23,32,20.4,61.9,6.6,434.3,Linseed
40,21,36,18.0,56.8,6.5,466.4,Linseed
48,19,32,18.4,61.0,6.9,440.4,Linseed
47,21,34,21.5,65.1,6.0,487.5,Linseed
49,20,34,21.7,64.6,6.6,491.9,Linseed
46,21,37,21.0,55.2,6.7,429.9,Linseed
41,23,38,19.1,65.9,6.7,482.7,Linseed
48,25,36,19.8,54.8,6.9,466.6,Linseed
50,24,38,21.8,54.3,7.1,430.0,Linseed
49,20,32,18.1,64.5,7.0,447.6,Linseed
45,22,33,18.6,65.5,6.0,432.2,Linseed
47,23,33,21.2,57.1,6.6,456.0,Linseed
47,20,33,18.2,60.2,7.0,483.0,Linseed
43,22,31,20.0,64.5,6.1,468.2,Linseed
41,20,31,18.3,59.9,7.1,427.5,Linseed
40,23,36,18.5,57.7,6.6,468.5,Linseed
46,21,38,19.2,57.5,6.6,438.9,Linseed
47,23,38,20.7,59.8,6.4,433.5,Linseed
46,20,38,19.8,59.8,6.3,449.7,Linseed
50,23,32,19.5,59.2,6.4,437.6,Linseed
46,23,33,20.3,62.7,6.1,447.9,Linseed
45,21,36,20.8,55.7,6.2,471.1,Linseed
46,21,39,18.8,62.3,6.7,478.3,Linseed
44,24,31,18.0,65.1,6.5,405.5,Linseed
41,21,31,20.0,55.5,6.3,427.0,Linseed
45,20,34,18.1,65.8,6.9,434.9,Linseed
43,21,38,20.0,57.8,6.6,430.1,Linseed
48,23,38,20.2,58.3,6.7,458.9,Linseed
47,21,35,20.8,61.1,6.8,406.8,Linseed
47,22,39,21.7,62.4,5.9,411.2,Linseed
43,24,38,20.7,61.1,7.1,449.3,Linseed
45,20,32,19.0,57.2,6.9,435.6,Linseed
46,23,39,21.6,55.9,6.3,424.1,Linseed
44,21,35,21.1,60.8,6.8,422.0,Linseed
48,21,34,19.2,63.9,6.6,482.2,Linseed
46,20,34,18.0,61.9,6.9,427.3,Linseed
46,23,31,21.4,63.9,6.5,420.4,Linseed
43,22,38,21.4,56.7,6.9,411.7,Linseed
48,22,32,20.9,57.9,6.7,480.9,Linseed
40,24,34,19.5,64.8,6.2,408.1,Linseed
49,21,38,21.5,59.0,6.0,475.0,Linseed
49,20,33,18.9,60.5,6.2,465.5,Linseed
48,22,35,21.7,56.7,6.4,426.0,Linseed
40,23,36,19.0,60.0,6.7,423.9,Linseed
46,21,33,20.9,54.7,6.3,420.9,Linseed
46,19,38,21.5,64.3,5.9,428.1,Linseed
44,20,36,21.7,56.2,7.0,495.0,Linseed
43,21,37,21.2,58.3,6.9,463.6,Linseed
48,22,34,20.1,64.9,6.4,438.6,Linseed
37,16,26,28.7,70.7,7.0,567.2,Guar seed
38,20,25,26.9,68.8,6.7,550.4,Guar seed
35,16,25,30.5,61.7,6.5,500.3,Guar seed
37,19,28,30.0,66.6,7.1,542.9,Guar seed
39,16,26,27.9,63.4,7.1,521.2,Guar seed
31,18,25,27.4,65.5,6.6,581.6,Guar seed
35,18,24,27.0,63.4,6.9,547.0,Guar seed
33,20,27,30.3,59.7,6.3,584.0,Guar seed
32,17,24,28.9,67.6,6.7,536.5,Guar seed
36,16,27,26.8,59.3,7.4,599.2,Guar seed
33,19,24,27.4,63.2,6.8,573.4,Guar seed
38,17,24,27.7,59.5,6.4,498.6,Guar seed
31,20,27,28.3,65.9,6.5,517.8,Guar seed
39,19,24,26.1,64.8,6.3,506.4,Guar seed
31,16,23,28.5,59.0,7.1,536.8,Guar seed
35,18,26,27.5,59.8,7.3,539.6,Guar seed
37,19,26,29.3,58.8,6.9,553.3,Guar seed
38,18,24,25.5,61.7,7.0,577.0,Guar seed
37,19,25,28.2,62.5,7.4,547.3,Guar seed
36,20,22,27.6,67.3,7.1,540.8,Guar seed
38,20,26,29.3,68.7,6.4,523.2,Guar seed
31,19,26,29.6,65.7,7.2,534.2,Guar seed
39,16,22,28.3,58.8,6.3,532.3,Guar seed
35,18,25,29.8,66.2,7.1,599.8,Guar seed
35,17,27,28.0,68.8,6.8,548.0,Guar seed
33,17,24,25.4,68.1,6.8,604.4,Guar seed
37,20,25,29.7,66.1,6.3,518.0,Guar seed
37,20,24,28.5,59.0,7.1,523.1,Guar seed
39,16,25,28.5,71.2,6.5,562.6,Guar seed
38,18,27,29.5,70.1,6.2,544.0,Guar seed
36,17,26,28.7,65.4,6.3,592.0,Guar seed
33,18,25,30.5,63.1,7.0,595.3,Guar seed
38,18,25,28.9,60.4,6.9,544.1,Guar seed
37,20,23,26.6,71.3,7.4,586.9,Guar seed
33,19,26,26.8,64.1,6.8,498.7,Guar seed
39,20,23,26.7,67.5,7.1,535.0,Guar seed
37,20,24,27.6,63.0,6.7,576.3,Guar seed
36,17,25,28.7,65.0,7.0,543.1,Guar seed
36,17,24,30.2,58.9,7.1,536.0,Guar seed
34,18,27,29.9,69.1,7.1,519.4,Guar seed
37,16,22,28.7,67.1,7.4,505.7,Guar seed
32,16,28,26.5,67.7,7.1,507.6,Guar seed
33,20,24,25.7,61.3,6.7,554.5,Guar seed
35,17,23,29.6,68.2,6.7,497.6,Guar seed
33,20,22,27.8,65.7,7.0,514.0,Guar seed
32,19,25,25.7,60.9,6.9,560.1,Guar seed
34,16,25,29.0,66.6,6.8,562.3,Guar seed
34,16,22,26.2,64.6,6.5,528.5,Guar seed
33,17,26,28.7,70.3,6.4,592.8,Guar seed
36,18,24,27.8,65.7,6.5,522.4,Guar seed
35,19,26,26.5,61.7,6.7,506.2,Guar seed
35,20,22,28.8,59.5,7.0,557.0,Guar seed
36,16,24,27.4,59.2,6.7,600.3,Guar seed
35,17,22,26.9,69.4,7.3,533.3,Guar seed
33,18,26,26.8,64.3,7.1,596.5,Guar seed
34,19,23,27.0,67.2,6.2,596.1,Guar seed
36,17,23,28.4,66.2,7.3,516.5,Guar seed
37,19,22,29.9,67.1,6.2,529.2,Guar seed
31,18,26,27.9,58.6,7.2,529.7,Guar seed
36,18,26,27.1,70.6,6.9,539.2,Guar seed
33,18,24,29.2,62.7,7.3,562.5,Guar seed
37,20,24,27.0,71.4,6.3,513.1,Guar seed
38,19,26,28.4,63.6,7.4,562.4,Guar seed
34,19,25,27.8,65.0,6.7,536.8,Guar seed
35,18,27,25.9,63.9,7.2,583.8,Guar seed
37,18,26,25.5,63.5,6.4,563.1,Guar seed
32,20,27,25.9,67.3,6.4,503.8,Guar seed
33,17,25,25.6,68.4,7.0,509.6,Guar seed
35,20,27,28.7,66.3,6.3,501.9,Guar seed
33,17,25,26.9,65.3,7.2,535.7,Guar seed
34,19,27,28.1,69.7,7.1,517.5,Guar seed
39,18,23,26.6,66.8,6.6,585.7,Guar seed
39,16,23,29.6,59.4,7.2,574.6,Guar seed
36,17,26,25.3,60.3,6.9,542.5,Guar seed
33,18,23,25.2,59.7,7.4,530.3,Guar seed
38,18,24,26.7,65.7,7.4,508.7,Guar seed
38,16,23,27.0,59.2,6.6,553.5,Guar seed
35,17,24,28.4,59.0,6.8,533.9,Guar seed
35,18,26,27.8,63.9,6.9,580.1,Guar seed
34,17,26,26.2,69.1,7.4,537.0,Guar seed
33,16,24,28.1,62.7,7.4,539.8,Guar seed
32,19,22,28.6,64.9,7.5,579.1,Guar seed
37,17,24,27.2,70.4,7.0,570.6,Guar seed
36,18,23,28.3,70.2,6.9,516.4,Guar seed
37,18,26,28.7,65.4,6.4,500.0,Guar seed
37,20,22,28.3,71.3,6.5,543.6,Guar seed
38,18,24,26.4,70.7,6.3,517.2,Guar seed
33,17,26,26.1,59.2,6.8,562.2,Guar seed
37,20,23,28.9,71.3,6.3,545.0,Guar seed
37,16,24,30.6,68.0,6.2,591.6,Guar seed
35,18,27,29.7,64.0,7.3,578.6,Guar seed
38,18,24,30.6,62.6,6.7,537.9,Guar seed
33,19,28,29.5,65.4,7.3,598.9,Guar seed
36,17,26,27.9,67.3,6.2,600.0,Guar seed
33,18,27,28.0,65.3,6.4,565.8,Guar seed
35,20,26,28.8,67.4,7.3,499.5,Guar seed
38,19,23,29.4,68.1,7.2,551.7,Guar seed
36,20,25,27.0,63.3,6.9,554.1,Guar seed
35,20,25,26.7,71.0,6.9,571.9,Guar seed
34,17,23,29.6,66.7,6.7,565.4,Guar seed
47,23,37,27.1,72.1,5.9,747.1,Sannhamp
49,23,41,30.6,70.6,7.0,857.1,Sannhamp
47,24,41,27.8,63.4,6.6,750.7,Sannhamp
55,26,40,28.6,69.3,7.1,723.3,Sannhamp
49,23,40,29.6,75.1,6.1,838.3,Sannhamp
46,27,39,25.4,63.1,6.6,759.0,Sannhamp
49,25,40,26.6,68.7,6.6,761.7,Sannhamp
46,23,37,25.6,71.5,6.8,867.2,Sannhamp
49,25,37,26.0,74.4,6.5,801.6,Sannhamp
52,24,39,26.1,65.7,7.0,794.0,Sannhamp
48,26,40,26.6,75.2,7.0,740.7,Sannhamp
54,27,36,30.7,75.4,7.0,854.0,Sannhamp
52,22,36,27.2,74.1,7.0,723.5,Sannhamp
54,24,40,26.6,72.1,6.0,861.3,Sannhamp
52,26,43,27.2,75.9,6.5,826.3,Sannhamp
54,26,40,30.4,65.8,6.8,871.3,Sannhamp
49,22,43,30.4,71.7,6.4,829.8,Sannhamp
50,26,38,29.0,67.7,6.9,866.8,Sannhamp
50,26,38,26.6,67.2,6.5,828.3,Sannhamp
54,27,40,26.4,77.0,6.3,805.3,Sannhamp
46,25,37,29.3,64.6,6.6,818.1,Sannhamp
49,25,41,26.0,66.1,6.5,801.2,Sannhamp
50,28,44,29.8,74.5,6.4,766.5,Sannhamp
45,23,41,30.6,65.9,6.2,827.0,Sannhamp
47,27,39,29.1,69.8,6.7,765.9,Sannhamp
54,27,39,27.9,70.0,6.8,798.3,Sannhamp
50,27,41,29.8,63.6,6.1,813.1,Sannhamp
54,22,44,28.1,71.9,6.1,755.3,Sannhamp
48,25,41,26.0,63.5,7.1,843.2,Sannhamp
51,27,43,30.5,73.6,6.1,793.4,Sannhamp
50,23,36,27.1,73.1,5.9,780.3,Sannhamp
47,22,38,27.5,68.1,6.6,800.6,Sannhamp
50,22,38,25.9,72.0,6.4,791.8,Sannhamp
46,28,40,26.7,70.4,6.2,868.0,Sannhamp
49,22,40,29.3,73.4,5.9,772.4,Sannhamp
47,23,41,26.3,72.7,6.5,859.1,Sannhamp
48,23,36,25.4,76.2,6.0,797.1,Sannhamp
54,23,39,25.7,63.7,5.9,827.9,Sannhamp
50,27,40,27.4,63.2,6.5,757.1,Sannhamp
51,25,39,29.7,73.5,6.8,809.3,Sannhamp
47,25,41,30.5,69.0,6.7,847.5,Sannhamp
45,24,38,26.0,75.3,6.7,876.8,Sannhamp
47,25,41,27.0,76.8,6.9,747.6,Sannhamp
52,22,36,26.6,74.9,6.9,806.6,Sannhamp
45,26,44,25.8,74.0,6.6,802.6,Sannhamp
45,26,44,29.9,71.6,6.4,771.3,Sannhamp
49,27,43,30.3,64.0,6.8,736.3,Sannhamp
53,26,43,29.6,65.1,6.2,836.5,Sannhamp
54,27,40,29.8,73.5,6.7,834.9,Sannhamp
50,22,37,30.7,69.1,6.4,732.5,Sannhamp
49,26,42,30.2,64.6,6.7,874.1,Sannhamp
54,23,39,30.5,69.5,7.0,865.5,Sannhamp
52,28,38,25.3,70.7,6.8,761.0,Sannhamp
51,28,42,26.3,69.6,6.8,829.5,Sannhamp
51,24,41,28.6,67.2,5.9,743.4,Sannhamp
54,27,41,29.7,72.8,6.3,784.9,Sannhamp
45,25,37,29.2,68.9,7.1,733.6,Sannhamp
54,27,43,25.8,67.2,7.0,795.8,Sannhamp
49,27,36,30.1,71.9,6.0,765.7,Sannhamp
48,23,41,27.6,72.6,6.5,816.2,Sannhamp
50,23,37,25.9,72.9,6.4,865.6,Sannhamp
49,23,43,28.6,72.8,6.7,871.5,Sannhamp
49,26,39,27.7,71.6,6.6,753.4,Sannhamp
51,26,36,29.7,73.1,7.0,794.0,Sannhamp
52,24,38,29.9,71.7,5.9,802.6,Sannhamp
53,26,40,25.4,73.6,6.3,863.9,Sannhamp
55,23,37,30.5,71.1,6.4,741.8,Sannhamp
50,27,42,26.4,66.7,6.9,865.9,Sannhamp
46,24,40,27.2,76.4,7.0,832.0,Sannhamp
49,23,39,27.2,73.2,6.3,764.2,Sannhamp
48,24,39,25.4,71.5,6.5,797.2,Sannhamp
50,25,40,25.8,63.8,6.3,755.3,Sannhamp
52,24,42,25.5,67.9,6.5,751.3,Sannhamp
54,23,43,30.6,71.5,6.7,856.1,Sannhamp
51,27,37,29.2,69.4,6.6,761.9,Sannhamp
51,26,42,27.7,73.6,7.0,810.0,Sannhamp
54,25,44,26.1,74.8,7.1,807.7,Sannhamp
45,27,39,28.1,72.4,6.3,793.6,Sannhamp
48,28,43,28.3,70.4,6.1,843.0,Sannhamp
53,25,37,26.2,76.8,5.9,730.9,Sannhamp
48,27,42,29.6,69.1,6.4,795.0,Sannhamp
53,23,39,30.7,69.5,7.1,753.9,Sannhamp
46,24,38,27.9,71.3,6.4,734.1,Sannhamp
49,22,42,25.7,63.9,6.3,767.3,Sannhamp
51,26,41,28.5,70.5,6.3,842.8,Sannhamp
45,25,39,29.4,70.9,6.1,755.3,Sannhamp
47,25,37,28.6,73.8,6.1,749.1,Sannhamp
49,25,43,26.3,69.8,6.9,854.6,Sannhamp
47,28,39,26.1,66.4,6.8,780.2,Sannhamp
49,27,36,28.3,68.9,5.9,849.3,Sannhamp
47,22,42,28.6,66.5,6.7,820.6,Sannhamp
46,27,36,30.0,65.2,6.2,770.9,Sannhamp
52,24,37,27.1,75.5,6.1,762.2,Sannhamp
50,22,38,29.7,70.8,6.8,818.6,Sannhamp
53,24,41,28.6,64.2,5.9,721.1,Sannhamp
51,28,41,27.4,63.4,6.7,747.8,Sannhamp
46,23,38,27.8,74.2,6.7,839.5,Sannhamp
48,23,38,25.5,72.5,7.0,720.5,Sannhamp
52,26,39,25.9,68.4,6.0,749.7,Sannhamp
45,26,41,30.5,76.8,6.3,820.5,Sannhamp
52,23,37,28.9,72.9,5.9,769.2,Sannhamp
53,22,43,26.3,71.4,6.9,822.5,Sannhamp
66,30,49,25.2,81.5,7.4,971.1,Mesta
54,30,42,25.2,77.1,7.3,917.8,Mesta
65,31,46,27.4,70.5,6.9,883.9,Mesta
56,29,45,26.3,70.4,6.5,884.2,Mesta
57,28,40,26.2,68.8,6.3,918.3,Mesta
64,29,49,28.5,78.4,7.0,899.1,Mesta
60,31,43,25.8,68.0,7.4,914.0,Mesta
55,27,46,24.0,77.7,6.2,917.4,Mesta
57,29,50,23.5,75.9,6.3,988.5,Mesta
66,32,47,25.4,78.6,6.5,875.6,Mesta
59,28,41,25.6,76.0,7.0,820.0,Mesta
54,28,41,24.2,75.5,7.3,828.0,Mesta
55,31,44,23.6,67.8,6.5,922.7,Mesta
55,28,47,26.3,78.2,7.1,943.1,Mesta
64,32,41,26.2,74.5,7.5,918.6,Mesta
59,29,42,24.2,75.5,7.3,971.1,Mesta
59,30,49,28.5,80.9,6.7,975.7,Mesta
66,31,42,25.0,69.0,7.1,819.9,Mesta
56,31,45,27.9,77.0,7.0,971.4,Mesta
63,28,49,27.5,69.6,6.2,909.2,Mesta
62,28,48,26.1,78.4,6.3,817.5,Mesta
59,28,42,24.3,69.8,7.0,944.2,Mesta
65,28,49,24.5,74.4,6.8,946.0,Mesta
62,27,48,24.6,78.6,7.5,827.7,Mesta
60,28,42,24.7,68.8,6.2,893.7,Mesta
58,30,43,23.7,73.3,6.2,830.4,Mesta
59,30,47,25.7,76.0,7.3,882.9,Mesta
59,28,48,23.5,80.4,6.4,970.7,Mesta
62,31,46,27.4,68.0,6.4,867.9,Mesta
57,33,41,25.5,80.1,6.5,859.5,Mesta
61,31,43,26.5,69.7,7.2,878.1,Mesta
55,27,47,26.4,81.3,6.7,832.5,Mesta
63,31,50,24.3,79.3,6.4,989.3,Mesta
61,27,44,24.5,74.3,6.2,821.2,Mesta
61,32,42,27.8,75.9,7.4,902.4,Mesta
65,32,46,27.5,74.3,6.3,818.1,Mesta
60,28,45,26.1,79.1,7.1,918.5,Mesta
56,28,47,25.4,74.1,6.6,834.7,Mesta
54,30,48,25.6,71.3,7.2,987.0,Mesta
59,33,48,25.6,82.1,7.3,824.8,Mesta
57,30,45,24.5,69.9,6.5,968.3,Mesta
64,30,46,25.1,80.5,6.7,953.4,Mesta
60,33,42,23.4,68.8,6.8,910.2,Mesta
61,30,46,24.2,76.5,6.7,925.3,Mesta
65,33,50,24.6,79.7,7.0,845.2,Mesta
62,33,50,24.8,81.6,7.1,894.3,Mesta
61,32,44,26.7,79.7,7.3,925.5,Mesta
57,30,41,24.7,72.4,7.2,852.5,Mesta
59,32,43,23.8,74.9,6.8,887.6,Mesta
56,32,47,26.6,79.1,6.6,974.2,Mesta
55,30,40,23.9,77.7,6.2,939.5,Mesta
65,32,45,26.4,79.3,7.3,847.6,Mesta
66,32,49,25.4,81.4,7.1,880.3,Mesta
61,28,46,25.7,77.0,6.8,931.8,Mesta
55,27,46,27.1,78.5,6.1,812.2,Mesta
58,33,41,24.8,81.1,6.8,906.6,Mesta
57,29,49,28.2,80.3,6.6,970.2,Mesta
60,30,50,24.4,77.0,7.3,839.2,Mesta
64,32,44,28.6,78.9,6.4,901.1,Mesta
55,33,46,25.3,78.3,7.0,844.7,Mesta
54,28,49,25.8,70.7,7.1,841.5,Mesta
60,31,49,25.5,72.6,7.2,940.7,Mesta
60,31,45,26.8,69.7,7.4,823.5,Mesta
61,27,45,24.0,69.7,6.3,921.4,Mesta
62,28,48,28.0,75.5,6.4,965.3,Mesta
62,31,45,26.4,81.3,6.3,933.7,Mesta
56,27,41,24.5,79.2,7.0,926.4,Mesta
63,32,44,28.1,80.7,6.6,980.1,Mesta
60,32,42,25.2,79.1,7.0,888.7,Mesta
58,27,48,24.9,72.4,7.3,829.7,Mesta
59,30,43,27.8,77.2,7.2,922.3,Mesta
59,28,42,24.3,76.0,6.3,854.0,Mesta
61,28,41,26.0,81.4,7.4,876.0,Mesta
59,33,50,28.4,73.1,6.6,900.1,Mesta
65,28,46,23.9,75.5,7.3,904.2,Mesta
60,32,41,25.5,74.6,7.1,984.3,Mesta
58,29,44,24.6,71.5,6.4,914.3,Mesta
54,28,43,26.8,79.5,6.9,880.4,Mesta
56,31,49,24.0,73.7,6.6,821.9,Mesta
65,29,44,25.2,78.6,6.3,841.9,Mesta
58,29,45,28.2,78.3,6.5,953.4,Mesta
58,30,43,24.8,68.4,6.6,934.9,Mesta
54,30,40,25.1,68.2,6.6,888.5,Mesta
65,31,44,26.5,79.1,6.6,973.8,Mesta
54,28,43,24.7,73.4,6.9,985.0,Mesta
64,33,46,24.4,67.6,7.2,969.6,Mesta
56,31,47,27.1,67.6,7.4,867.0,Mesta
66,32,49,25.2,70.7,7.1,972.3,Mesta
64,30,47,24.0,68.8,6.7,874.4,Mesta
55,27,46,27.3,77.1,7.3,913.2,Mesta
63,29,43,25.5,70.7,7.1,820.2,Mesta
57,28,46,24.4,76.5,6.9,898.1,Mesta
58,32,42,25.5,69.4,7.2,929.3,Mesta
54,28,41,25.3,81.0,7.3,885.6,Mesta
54,33,49,28.4,81.3,7.0,923.6,Mesta
63,33,45,24.8,75.0,7.1,951.8,Mesta
65,31,43,24.2,78.5,7.2,917.4,Mesta
66,29,49,23.6,75.4,6.3,876.7,Mesta
65,28,47,28.4,68.1,6.6,895.5,Mesta
63,29,43,23.7,77.0,6.1,970.5,Mesta
65,32,46,27.4,77.6,6.2,965.7,Mesta
56,29,48,24.4,78.2,6.5,856.5,Mesta
109,66,95,22.6,67.7,6.3,1138.2,Sugarcane
119,55,90,23.9,71.4,6.7,1146.4,Sugarcane
115,66,97,25.0,81.9,6.8,1278.1,Sugarcane
127,61,92,24.1,75.4,7.0,1170.0,Sugarcane
113,62,110,26.4,76.7,6.1,1193.4,Sugarcane
128,55,96,23.2,70.0,6.8,1180.7,Sugarcane
126,66,108,22.8,72.0,6.0,1210.0,Sugarcane
115,60,108,25.2,81.9,6.0,1291.4,Sugarcane
114,64,104,24.3,69.2,7.0,1257.2,Sugarcane
116,59,92,24.1,68.8,6.0,1091.6,Sugarcane
110,54,99,24.3,72.0,6.2,1125.9,Sugarcane
110,60,95,26.8,74.1,7.1,1290.7,Sugarcane
109,55,98,24.6,82.3,6.3,1286.3,Sugarcane
125,59,98,25.9,67.7,6.3,1164.2,Sugarcane
118,56,103,26.4,69.2,6.9,1129.0,Sugarcane
123,57,92,23.2,69.8,5.9,1245.2,Sugarcane
119,55,94,26.7,71.6,7.1,1282.7,Sugarcane
114,55,102,23.3,80.4,6.5,1270.5,Sugarcane
123,57,93,23.5,70.5,7.1,1271.5,Sugarcane
113,59,105,23.8,82.3,6.1,1159.0,Sugarcane
112,63,107,27.0,73.1,7.1,1219.2,Sugarcane
119,57,109,25.2,77.0,7.1,1124.3,Sugarcane
129,64,106,27.4,77.0,6.6,1153.2,Sugarcane
115,56,102,26.6,81.5,6.5,1194.4,Sugarcane
122,63,104,26.1,70.7,6.4,1174.8,Sugarcane
131,66,94,23.4,81.1,6.5,1106.6,Sugarcane
116,57,102,24.1,76.9,6.6,1160.5,Sugarcane
127,59,102,26.3,73.7,7.1,1146.9,Sugarcane
116,64,103,22.6,76.0,6.7,1130.8,Sugarcane
109,58,97,23.3,68.1,6.7,1269.3,Sugarcane
111,66,92,24.9,77.6,6.4,1239.4,Sugarcane
108,59,94,22.7,73.8,6.9,1090.8,Sugarcane
